,company,job,title,question,answer
66,(주)메타크래프트,IT/웹/통신,"포트폴리오 위주로 물어보고 사람마다 다르지만 테스트 본사람도 있고 아닌 사람도 있습니다 편하게 말씀해주시고 회사 내 커피도 사주셔서 좋은 면접이었습니다. 비교적 실력위주로 보셔서 편했습니다.""",딱히 무슨 질문을 하지않고 작업과정이나 오히려 제가 질문을 한것같습니다.,신입이여서 배려해주신다고 아마 많이 안물어봐주신것같아요 그냥 합격인지 아닌지 직접보고 말해주시는것같았습니다. 성격 모난데만 없으면 크게 문제없어보였습니다.
67,(주)뱅크샐러드,IT/웹/통신,"맨 처음 과제전형으로 시작했습니다. 과제가 끝나면 이후 4시간 면접 프로세스를 진행했고, 2시간은 기술면접 2시간은 컬쳐면접으로 진행했습니다. 기술면접은 라이브 코딩테스트 및 과제에 대한 리뷰로 진행되었고, ...""","1. 캐시를 사용할 때 조심해야하는데, 어떤 점을 고려했는지
2. 협업할 때 어려웠던 점
3. 테스트를 좀 더 효율적으로 구성하는 법",전반적으로 매우 편했습니다.
68,기적기획,IT/웹/통신,"홈페이지 지원 후 문자로 면접 일정 안내
면접관 2명 편안한 분위기로 면접 진행""","퇴사 사유
직전 직장에서의 업무 설명
작업 소요 시간
업무 방식",다 경험 기반으로 답변하면 되는 질문이어서 크게 곤란하거나 어려운건 없음
69,(주)탑코,IT/웹/통신,"전화로 면접 잡힘
인사팀장과 면접진행 해써요
강남이고 역에서 가까웠습니다""","지원동기, 강점, 성격의장단점, 하고싶은업무
, 출퇴근시간, 등등","면접을 보려거든 관련업무에대해
공부좀하고 들어왔으면한다.
전문성은 없고 대충 면접 흉내나 내보려는..
팀장의 역량이 의문.
저도 고객입니다.
사람 기분 더럽게만드는 말툰 고치세요"
70,(주)엔더블유홀딩스,IT/웹/통신,"면접은 별거 없습니다 영업이다보니 그냥 열정을 많이 봅니다. 어렵진않아요""",그냥 뭐 얼마벌고싶냐 목표가 얼마냐 물어봤던게 가장 기억에 남습니다.,딱히 뭐 없습니다
71,네이버웹툰,IT/웹/통신,"1차 프리인터뷰를 통과하고, 2차 대면면접 진행(탈락)

노트북으로 라이브코딩 테스트를 먼저 진행하고, 경력기술서 기반으로 프로젝트에 대한 기술 질문""","면접 질문은 특정될꺼 같아 남기기 어렵습니다만
인성 관련 질문, 성격의 장단점 이런것도 물어봤습니다.","라이브코딩 테스트 준비를 철저히 한 후 면접 보는게 좋을듯, 이미 멘탈이 털린 상태여서 거의 반 포기 상태로 답변함..ㅠㅠ"
72,(주)엠티데이타,IT/웹/통신,"1차면접 합격 후 입사 협의 합니다.""","프로젝트 관련 질문
IT 기본 개념 질문
사적인 질문","면접을 보고 난 후 결과 발표 알려주진 않음
직접 결과를 물어보셔야 합니다.
담당자에게 메일 문자 문의 시 읽씹은 기본
매너라고는 하나도 없음."
73,(주)뉴스토마토,IT/웹/통신,"서류 제출 후 필기 시험을 치르고 면접""","자기소개
왜 기자가 되고 싶은지
한다면 어떤 부서에서 일하고 싶은지",기자 일보다는 다른 쪽으로 질문을 많이 주셔서 사실 떨어진 줄 알았는데 붙었네요. 면접 분위기는 편안했습니다.
74,(주)위버스컴퍼니,IT/웹/통신,"자기소개 및 업무지식을 질문하고 자유롭고 편안한 분위기였습니다.""",당신과 면접을 진행한 이유를 물어보았고 그 이유에 대한 타당성을 물어보았다.,전체적으로 편안하고 자유롭게 면접이 진행되었고 존중하는 분위기였다.
75,패션앤스타일컴퍼니(주),IT/웹/통신,"온라인 지원 -> 채용 사이트 시스템 면접 제안 -> 대면 면접 진행""","1. 자기소개 (요즘도 자기소개 시키는 회사가 있어서 신기했음)
2. 즐겨보는 패션 계정
3. 기타 이력서 및 자소서 바탕으로 질의 응답","근무 환경이 정말 열악해보였음. 엘베에 승강기라고 써붙어있는데 타임머신 타고 온 느낌.
나름 패션 관련 회사이긴한데 브랜드를 개발하고 홍보하는 것이 아닌 기존에 소비되어지는 콘텐츠를 재가공 하는 형태의 곳이라 특별할건 없었음. 면접관 두명은 친절한 편. 나름 압박 면접을 시도하는 듯 했고 마음에 들지 않는 답이 나왔을때는 표정에서 다 드러나..."
76,(주)천명앤컴퍼니,IT/웹/통신,"면접은 팀장과 1:1, CEO와 1:1로 총 두 번 진행되었습니다. 두 면접은 일주일 간격으로 진행되었고 최종면접 후 3일정도 후에 입사 제안을 이메일로 받았습니다.""","CEO는 회사 비전에 대해서 상세하게 설명해주며 이에 공감하는지 여부를 질문하였습니다.
회사를 선택할 때 나만의 가치관에 대한 질문이 있었습니다.
기존에 성과를 내본 경험",편안한 분위기의 면접이었습니다.
77,(주)아인잡,IT/웹/통신,"지원하고 면접 날짜 조율을 한다음 전화로 면접을 봤습니다.""","1. DB 설계 가능환지
2. Spring 사용 가능 여부
3. 전 직장 퇴사 사유","노션으로 과제를 내주셨는데 과제를 수행하지 않으니 새벽 1시에 진행 중이냐고 문자가 옴. 1차 황당
노션으로 내준 과제가 하나 둘이 아님. 특히 다른 회사의 장단점을 적는 질문도 있음.
더 이상 진행 못하겠다고 하니 알겠다고 하심.
하지만 오후 9시에 대뜸없이 걸려오는 전화 입사 가능하냐고 하심
2차 당황"
78,(주)의식주컴퍼니,IT/웹/통신,"한분이 오셨고 편안한 분위기에 큰 어려운 느낌은 없었음""","회사 서비스 분석
이직사유
이 서비스 알고 있었는지?","서비스 분석은 생각한 바를 말했고
이직 사유도 개인 사유에 비해 잘 말하였음"
79,(주)큐리어슬리,IT/웹/통신,"1차 기술질문 다수, 이력서에 기입한 기술을 깊이 질문하는편""",스프링 시큐리티를 아는데로 설명해주세요 어떤기능을 써봤나요,깊이있는 질문들이 많고 답변을 잘 못할 시 힌트를 많이 줌
80,이데일리(주),IT/웹/통신,"필기 시험 본뒤 실무 면접 최종 면접 순입니다.""","시사 이슈에 관해 주로 물었습니다.
벨류업 프로그램, 일본 엔저 현상에 대한 생각을 물었습니다.
인성 질문은 실무 면접의 경우 가정에 급한 일이 생긴 동시에 단독 거리를 보도해야 할 경우 어떻게 대처할지 물었습니다.",전체적으로 면접 분위기는 친절했습니다.
81,와디즈,IT/웹/통신,"연락부터 면접까지 굉장히 빠르게 진행됨. 면접에 들어가기 전 회사에 대한 개략적인 정보가 담긴 자료를 제공해줌. 실무진들과의 1차 면접에서 생각보다 직무에 대한 디테일한 질문이 없었고, 포괄적인 인성, 포부...""","1. 기획하고 싶은 상품
2. 와디즈 상품 중 개인적으로 기억에 남는 것
3. 본인의 성격 장단점","1번, 2번에 대한 답변은 무난했다고 생각함
그래서 후속 질문은 없었음
3번을 비롯한 개인사에 대한 질문을 많이 던졌던 것으로 기억남"
82,(주)지씨케어,IT/웹/통신,"1차 팀장, 2차 본부장 면접이었습니다 1차때는 실무위주로 이력과 업무방식, 협업에 대해서... 2차 때는 인성 및 주도적인 부분에 대해 질문받았습니다""",평범한 질문들이라 그렇게 기억나는건 없는데... 가장 힘들거나 실패를 겪었던 경험과 그로 인한 배움이나 변화가 기억나네요,평이했습니다
83,콜랩코리아(주),IT/웹/통신,"서류 작성이후 바로 비대면 면접일정이 잡힘""","MCN 산업 전반에 대한 이해도
자사 크리에이터에 관심이 있는지에 대한 여부
앞으로 MCN 산업에 대한 미래","면접 난이도 자체가 높지 않으며, 전반적으로 산업에 대한 이해도 및 열정이 있다면 합격할 수 있는 수준"
84,(주)투믹스,IT/웹/통신,"서류 합격 관련해서는 채용 카톡으로 알림이 오고, 안내되는 링크로 들어가면 사전질문지를 추가적으로 작성하여 첨부해야함. 가능한 면접일을 전부 고르면 다음날 면접일과 시간이 정해져서 카톡알림이 옴. 회사에 가면...""","- 퇴사사유
- 기존 직무 관련 경험
- 영업지원 관련 직무 경험해보았는지","퇴사 사유 관련해서는 직무의 전문성을 기르기 위해서로 대답하고
영업지원 관련 직무에 대해서는 면접관이 원하는 직무에 대해 제대로 대답을 못하고
직무에 대해 잘 인지 못하는 모습을 보임"
85,(주)정도투자연구소,IT/웹/통신,"민간 구직사이트 통해서 지원. 전화 연락 온 다음날 면접보게 됨. 면접시간 25분 가량. 면접관은 더 짧게 끝내려는 걸 이것저것 물어보다 늘어난 시간이 저 정도. 채용 공고는 정규직으로 냈으나 실제 면접에선...""",질문자체가 별 없었음. 경력직으로 가서 직전 연봉 물어보는 정도. 연봉 수준 안맞으니 빨리 끝내려는 인상 받음. 계약직이라 하기에 정규직 채용으로 보고 왔다니까 중소면 정규직보다 계약직이 낫지 않냐고 함...,계약직이면 계약직이라고 공고내세요. 오래 같이 할 사람이 아니라 1~2년 혹은 그 이하 짧게 값싸게 써먹을 사람 뽑는 것 같았음. 실제로 중간관리자와 팀원이 최근 퇴사하여 급히 보충하는 느낌.
86,(주)아이나비시스템즈,IT/웹/통신,"입사지원(온라인) ㅡ 서류심사 ㅡ 임원면접 (3회 미팅 후) ㅡ 최종 합격 통보""","기존 경력의 업무 기술요약 정리 요청, 리더십을 확인하기 위한 방향성 문의 등 인성확인",부드럽고 차분한 느낌
87,(주)키다리스튜디오,IT/웹/통신,"이력서 넣은 후 다음 날에 연락와서 일주일 후 면접 진행했습니다.
저는 그림쪽이라서 1차면접>테스트 순으로 진행하고 있습니다.""","1. 지원동기를 포함한 자기소개를 해주세요
2. 포트폴리오 그림의 완성 시간
3. 웹툰을 선택한 이유","면접이 어려운 편은 아닙니다.
다만 전 초반에 너무 떨어서 자기소개를 망쳤지만..
다행히 통과해서 테스트를 진행했습니다.
그리고 인사 서비스가 잘 되어있는 거 같습니다..
일정 전 날, 당일 날 메일이 옵니다.
그리고 면접비도 주십니다."
88,(주)크레스콤,IT/웹/통신,"1차 유선인터뷰에서 전 직장에서의 업무에 대한 질문, 2차 대면면접""","전 직장 퇴사 이유와 전직장에서의 주 업무, 계획",크레스콤의 사업에 대하여 상세한 설명 들음
89,(주)그로비교육,IT/웹/통신,"면접시 확인이 필요한 정보들을 상호 확인하는 과정이었고, 추후 입사하게 되면 어떤 업무를 맡게 되는 지 상세히 알려주셨음.""","1. 어떤 시기에 이 작업물을 작업했는지
2. 이렇게 표현한 이유는 무엇인지
3. 입사 시 사용할 수 있는 장비 및 프로그램",어려움없이 답할 수 있도록 긴장을 풀어주셨음.
90,(주)다날엔터테인먼트,IT/웹/통신,"팀장이 직접 연락이 와서 면접을보게 되었고 본부장 면접을 봤었음. 부드러운 분위기에서 진행되었고 크게 특별한건 없었음""","지난 직장에서 한 것들을 물어봤었고, 창업한 배경에대해서 물어본게 인상적이었음",직장인으로서만 살기엔 앞이안보였다고 답변했고 의외로 공감해줘서 살짝의 감동이 있었음
91,올거나이즈코리아(주),IT/웹/통신,"서류전형 통과 후 1차 면접 (비대면) - 2차 면접 (대면) 으로 진행""","1차: 자기소개, 이력서 기반의 직무 관련 질문, 직무 및 근무에 대한 가치관에 대한 상세한 질문을 받았음.

2차: 1차 면접 피드백과 관련된 추가 질문 다음에는 지원한 포지션에서의 업무 내용과 관련하여 숫자 1의 자리 수 단위까지 따지는 정확한 수치에 대한 질문이 많았음.
이외에는 전직장에서의 팀 구성, R&R에 대한 상세한 질문이 있었음.","1차: 질문내용과 경력에 기반하여 응답하였고 답변에 대한 이어지는 질문들로 보아 지원자를 경청하고 꼼꼼하게 파악하고자 한다는 느낌을 받아 긍정적이었음.

2차: 정확한 숫자와 면접관의 사고방식에 딱 맞는 답변을 하지 못하면 능력 없는 사람으로 만듦.
답변 중간에 말을 끊는 경우도 종종 발생하여 상당히 불쾌한 경험이었음."
92,(주)아이패밀리에스씨,IT/웹/통신,"회사 내 브랜드를 잘 아는지에 대한 질문 다수. 말잘듣는 사람 선호하는 분위기""","따르는 편인지 리드하는편인지,
롬앤 브랜딩,디자인물 관련해서 평가를 한다면?","신입이라 따르는 편이라고함
친절한 분위기였음
비교적 질문 난이도가 쉬움"
93,(주)팬마음,IT/웹/통신,"제안을 받아서 면접보게 됐고 면접 보고 이틀 뒤에 연락 옴""",1. 아키텍쳐 구조. 2. 클린 코드란 3. 테스트 짜기 좋은 코드란,클린아키텍쳐에 대해 설명함
94,(주)큐피스트,IT/웹/통신,"상당히 어려운 면접이었고 기술적 배경을 바닥까지 탐색하는 경향이 있음. 꼬리질문이 많이 나온다는 것을 각오하고, 모든 질문에 답하지 못하더라도 기대치 이상의 답변에 집중해야 함""","데이터베이스에 insert시 해당 데이터가 어떻게 저장되는가, 데이터베이스에서 락이 걸린 상황을 겪어본 적이 있는가,
생년월일을 수평적 파티셔닝의 기준 컬럼으로 사용 가능할 것인가","상당히 어려운 면접이었지만, 기대치 이상의 답변을 하면 합격함. 질문의 난이도와 합격 난이도가 일치하지는 않음"
95,(주)록션,IT/웹/통신,"인터뷰 1회 이력서 및 포트폴리오기반 질문""",서비스 중인 사이트 느낀점에 대한 질문,크게어렵지 않았슴
96,(주)이토마토,IT/웹/통신,"이력서 넣고 1주일정도 지나고 면접까지 보고 빠른 피드백과 빠른 채용""",해봤던 프로젝트 위주로 질문하였음. 채팅 프로그램 만들어본적 있나요?,"사수가 없는느낌이였고, 간단하게 경험만 많이 물어봄"
97,(주)코어플라넷,IT/웹/통신,"인터넷 지원으로 하였고 전화로 시간약속 잡은뒤 만나서 면접 봤습니다.""","1. 언제부터 출근가능한지
2. 급여",5분정도 봤고 엄청 간단했습니다
98,(주)선한아이디,IT/웹/통신,"두명에 실무자 면접
조용한 분위기에 차근차근 질의 웅답했음""","지원동기
장애 발생시 어떤 조치를 할것인가
이직 사유를 물었다",차분했다
99,(주)인터메타,IT/웹/통신,"예상 가능한 질문 몇가지만 물어보고 언제부터 나올 수 있는지 여부가 젤 고민이 되었던 면접입니다.""","거주지, 언제부터 일하는지, 어디서 할것인지","매우 무난하게 대답함,"
100,(주)위펀,IT/웹/통신,"충원인원이 필요한 부서 리더들과 면접봤습니다
그 중 가장 인원이 필요한 부서로 합격되어 근무했습니다""","야근 많아도 괜찮냐, 외근 있어도 되는지, 주말 출근 괜찮은지",편안한 분위기와 포폴과 이력서 기반으로 된 업무 관련된 질문이 많은 면접이었습니다.
101,(주)쿠프마케팅,IT/웹/통신,"서류전형 통과후 개별연락 후 면접 진행""","힘들때 극복하는 나만의 방법
이전직장 퇴사사유
직무 관련 질문 등등",4:1 면접으로 매우 힘든 면접이었다
102,(주)더블엔씨,IT/웹/통신,"평이하게 진행된 프로세스로 기억되며, 특별하지는 않았던 면접 경험""","회사에 대한 정보 사전 조사 유/무
스킬에 대한 가늠 파악을 위한 질문
향후 비전과 관련된 질문",평이했습니다~
103,나이스피앤아이(주),IT/웹/통신,"1차면접 zoom - 2차 임원면접. 1, 2차 모두 다대다.

2차 면접 예정시간보다 1시간 30분 딜레이.""",경력관련 질문. 이전직장 관련 질문. 평이한 질문들로 구성.,"최악 면접. 두고두고 기분나쁜 경험. 면접자에 대한 기본적인 예의가 전혀 없음.
2차 대면면접 예상시간보다 1시간 30분을 대기함. 대기공간도 기가 참. 아무런 안내도 없이 1시간 30분을 멍하니 앉아서 기다려야 함.
10년차 가까이 되는 경력직들 모아놓고 면접하는데 진행하는 주니어급 직원이 와서는 일렬로 줄서라 하고 줄서서 입장하라고. 경력직..."
104,교육지대(주),IT/웹/통신,"면접 분위기를 편안하게 이끌어주셨습니다.""","스트레스 해소법
전공과 다른 직업을 택한 이유
족보닷컴 사용해보았는지",면접 시에 질문을 자세히 하셨습니다.
105,(주)아이트럭,IT/웹/통신,"면접 하루에 다 진행됨 일차 일차에는 팀장급 여섯명 이차는 대표 삼차는 데이터 분석가 두명 회사가 15명 인데 9 명을 면접에서 봤음""",기억에 남는.질문이 없었음 기술적으로 물어볼수 있는 사람이 없다는 생각이 듬,그냥 회사를.위해 몰 해줄수 있나요?? 장점은 무었인가요? 등에 대답을 했음 면접은 일차면접이라해놓고 3차 까지 본거 같음 사전에 이야기도 안하고 사람에 대한 배려라곤 찾아볼수 없었음
106,티맵모빌리티(주),IT/웹/통신,"모빌리티 전반에 대한 이해와 회사에 대한 비전은 무엇인지 확인합니다.""","왜 회사를 지원하셨고 입사 후 어떤 일을 하고 싶은지 확인합니다.
경쟁사 대비 어떤 장점이 있는지에 대한 생각을 묻습니다.",어려운 질문은 아니고 본인이 생각하는 바를 이야기하면 됩니다.
107,이코믹스미디어(주),IT/웹/통신,"한 하루 이틀 후에 전화로 연락이 와서 면접 일정 잡음.""",웹툰 좋아하냐.. 이런 질문 하셨던 것 같음. 나에 대해 묻는 것은 별로 없었음.,그래도 오래된 기업인데 대표가 면접에서 본인 이야기만 한 30분? 하길래 당황스러웠다. 별로 체계도 없어 보이고 디자이너 다 퇴사해서 사람 급해 보였음. 한 1~2주 뒤 출근 가능해서 연락 안 온 것 같다.
108,(주)유니파이,IT/웹/통신,"1차 서류합격 내용 전달해주고 면접을 진행합니다""","대체적으로 어려운 질문은 없으며 포부라던지, 어떤성향인지, 단점이 무엇인지 등",그냥 있는그대로 꾸밈없이 말하는 걸 좋아하시는 거 같음
109,이제너두(주),IT/웹/통신,"10분전 도착했으나 친절한 인사팀 남직원이 안내해주셨습니다.
그런데 저와 커뮤니케이션 했던 남성 보다는 선임으로 보이는 인사팀 직원 분 께서
대기실 마련 착오가 있으셨나 봅니다.
면접보는 정각에...""","1. 면접관의 소개와 지원자의 소개
2. 우리회사가 뭐하는 회사인지
3. 누구랑 살아요?
ㄴ 업무와 관계 없는 무례한 질문에 그냥 궁금한이유가 무엇일까요?
전 싱글이고 해당주소는 부모님집, 저는 한남동에 살지만 답변거절하고
나왔습니다. 더이상의 면접은 의미가 없다고 생각합니다.
면접후기는 보고갔지만 다시한번 잡플래닛의 면접후기는...","면접관만 면접자를 평가하는 것이 아니라 면접자도 면접관이 면접자를 대하는 태도와 회사분위기, 인사담당자와의 컨텍 등을 통해 지원자 역시 그 회사를 평가하는 시대입니다. 업무와 관련없는 질문, 인사팀의 미흡한 사전 대기실 마련을 못해 우왕좌왕 하는 모습, 면접 정각이 다 되어가는 순간에도 questionnaire 문항은 많았는데 사전에 이런 부분에 대한..."
110,(주)마이테이블,IT/웹/통신,"일대다수 면접이었고 비교적 편한 분위기에서 진행되었음 딱딱한 분위기가 아니라서 솔직하게 대답할 수 있었고 실무자 1명, 대표 1명 이렇게 같이 봄""","좋아하는 기업, 쉬는 동안 뭐 했는지, 전 회사에서 어떤 업무를 했었는지",어려운 질문 안해서 편하게 대답할 수 있는 점이 좋았음
111,(주)웹와이즈,IT/웹/통신,"1:1 심층면접으로 진행하세요
저는 15분정도 소요되었던 것 같구요
어렵고 불편한 질문은 안하세요
현실적으로 근무에 투입되었을 때 어떻게 할지 업무처리방식 위주로 물어보셨습니다
연봉 협상도 최대한 전직장...""",여러개의 업무가 동시에 들어왔을 때 업무우선순위를 어떻게 정하나요?,저는 고객마다의 성향과 확정된 진행방식에 따라 상사와 토의 후에 결정할 것 같다고 답변했고 되게 좋아하셨습니다!
112,(재)한국특허기술진흥원,IT/웹/통신,"엄청 편안하고 부담과 압박이 없는 분위기에서 진행돼서 긴장이 많이 풀렸음. 최대한 맘 편하게 봤던 거 같고 신입들에게 굉장히 친절하심""",상사와의 갈등 상황 해결방법 / 디자인으로 이뤘던 성과 / 창작하는 업무는 아닌데 괜찮은지 ?,너무 틀에 박힌 똑같은 답변을 준비해서 외워가는 것 보다 진짜 그 상황에서 차분하고 솔직한 본인의 생각을 얘기하는 게 도움이 됐던 것 같음
113,퍼블리시(주),IT/웹/통신,"포트폴리오위주 질문 위주로하며 난이도가 있습니다.면접시간은 30분이상진행함""",면접당일 연봉질문으로 좀 당황스럽긴했지만 기분나쁜 방식의 인터뷰는 아니였음,면접 준비안하면 당황할수도있음
114,(주)맘편한세상,IT/웹/통신,"2차까지 보았고 굉장히 질문이 평이합니다.

면접보기 전에 재직원 인원을 체크해 보았는데, 전형적인 사세가 좋지못한 것 같다고 생각하고 임했습니다.

생각은 질문에서 일치하다고 판단했고 정말 사람이 급해보입니다.""",이직하는 이유와 지금까지의 이력에 대한 상세 소개 요청이 있었습니다.,솔직하게 대답했습니다.
115,더이앤엠(주),IT/웹/통신,"네명들어와서 이야기하는데 사람무시하고 진짜 최악이였습니다.
자기 얼굴이나 생각하지 살찐얘기하고 비꼬고 이런회사 처음..
임원이란 사람이 그모양이니 회사 알만합니다.""",사진 본인맞나요? 일이편하셨나봐요? 전회사 질문하며 자기회사 최고다,"진짜 치욕스럽고 다신 쳐다도 보기싫은 회사입니다.
플랫폼 보고 꺼려하다가 사옥이랑 위치보고 갔는데 후회됩니다."
116,(주)다노,IT/웹/통신,"인터뷰는 2~3회정도 있었고, 직무와 리드 면접이 있었음""","왜 지원하셨는지, 평소에 서비스를 이용해본적이 있는지, 5년 후 모습은 어떨것같은지",편하고 밝았음
117,허핑턴포스트코리아(유),IT/웹/통신,"면접관 4명, 면접자 2명 구성으로 면접이 이루어졌습니다. 지원직무는 콘텐츠 에디터였으며, 압박면접은 아니었습니다.""",1. 입사한다면 어떤 기사를 쓰고 싶은지? 2. 덕질하는 연예인이 있는지? 3. OTT 등 평소 즐겨보는 콘텐츠가 있는지?,"사회이슈에 대한 꾸준한 관심을 강조하는 답변을 준비해갔으나, 콘텐츠 에디터의 경우 콘텐츠 및 문화트렌드에 대한 관심사나 자신만의 취향을 강조하는 답변을 준비하는 것이 더욱 좋을 것이라 생각합니다. 그리고 회사가 여초 회사라서 남성 지원자의 경우 성인지 감수성이 있는 지원자인지 면밀히 검토하는 것 같았습니다."
118,아하앤컴퍼니(주),IT/웹/통신,"1차 면접 진행 후 2차 면접 진행 했던 것으로 기억 합니아 :)""","디자인 적 질문이
여러개 있었으나 기억에 남는 질문은 없었습니다",분위기가 나쁘지 않았습니다만 면접 장소가 조금 더웠던 느낌이 있어요
119,에스씨아이평가정보(주),IT/웹/통신,"자기소개 후 경력 관련 스킬 능력 질문, 이직사유, 희망 연봉보다 낮출 수 있는지, 실무 관련 질문""","오버스펙이라 여기를 왜 지원했는지, 지원동기에 대해 의외로 깊게 물어보심.",회사 선택의 개인적인 기준을 말씀드림
120,(주)레디앤스타트,IT/웹/통신,"아무리 핏이 맞는 사람 찾는게 중요하다지만.... 어렵다.""","이태껏 봤던 면접 중 가장 많은 질문이 들어왔기에 기억에 남는 질문이 없음... 왜냐하면 받아볼 수있는 모든 면접 질문은 다 받은듯 합니다.

지원동기 / 자기소개 / 이력서 및 자기소개서 상 질문 / 경력사항에 대한 질문 / 기타 상황질문 (a상황에서 어떻게 대처할 것인가 등)",회사가 추구하는 방향과 가치에 대해서 파악할수있었다. 아무리 핏이 중요한 사람을 찾는 과정이 어렵다지만... 흠... 면접에서부터 기가 빨리는듯한 느낌을 여럿 받았습니다. 지금까지 본 면접중에 제일 오래걸렸고 어려웠습니다
121,(주)엔라이즈,IT/웹/통신,"면접관분들은 전체적으로 예의 있으시고, 분위기를 풀어주시려 많이 노력하시는 듯 했습니다.""","이전 직장의 영업 방법, 각종 대외비 정보, 진행 방법 등",지원자가 궁금하다기 보다는 경쟁사가 상세히 궁금한 듯 보였습니다. 자칫 문제가 될 수도 있는 부분이라 조금 불편했습니다.
122,(주)퓨쳐위즈,IT/웹/통신,"서류-비대면-대면으로 이루어졌고
비대면에서 합격하지 못하였기 때문에 그 이후프로세스는 모르겠습니다.""","1. 재택을 사용하셨으면 대면으로 오셔도 되는 걸로 보이는 데 왜 못 오신거에요?
2. 어드민은 무엇이라 생각하는지?
3. 회사에서 다른 업무도 요청하면 하실 건지?","2~3번의 경우는 그렇다 치더라도
1번의 경우 듣자마자 사실 속으로 실소를 금하지 못하였음
저런 워딩이 어떻게 면접관의 입에서 나오는 지 이해를 아직도 못하겠고
면접관이 재택도 근무의 방법 중 하나라는 걸 이해를 못 하시는 거 같았음
재택하면..시간 탱자탱자 노는 줄 아시나봐요..?
또 회사에서 이거 하라면 할 수 있어요? 저거 하라면 할 수..."
123,(주)아이앤텍,IT/웹/통신,"면접 분위기도 좋았고 인성과 적성을 주로 보는것같아요""",주로 본인의 성격하고 인성 및 업무에대한 다짐 정도로 질문해요,일단 사람이 괜찮으면 좋은 점수를 받는거같아요
124,(주)어스얼라이언스,IT/웹/통신,"1차(실무진) ->2차 (대표님)
2차 이후 결과 문의했지만 답변 없음""","특별히 없음
했던 업무의 내용에 대해서 상세하게 질문하기 보다는 같이 일하기에 어떤 사람인지 중시하는 느낌이었습니다.","제가 하는 이야기를 시간을 들여서 잘 들어주셨음
그런데 2차 면접 때에는 질문이 없이 어색한 침묵이 자꾸 반복되었음
본인들은 이야기를 듣는 것을 더 선호한다고 함
인사담당자분은 1차 2차 시간 결정하는 과정에서 매우 친절하셨는데
정신없이 바빠보이기는 했음
그래도 시간을 들여 2차면접까지 봤는데 결과 전달을 해 주었다면 조금 더 긍정적인..."
125,(주)지지옥션,IT/웹/통신,"면접같지 않은 질문이 많음 개인적으로 안좋은 면접 경험임""",친구 몇명있냐 연봉 마지노선이 얼마냐 등등 물어봄. 기술적인건 별로 안물어봄,마지노선 말햇고 그 연봉으로 들어옴 돈 깎으려규 혈안되어잇음
126,리뷰플레이스,IT/웹/통신,"서류심사 후 다대일면접으로 진행
면접 전 지원부서가 변경되어 당황스러웠음""","지원동기 지사회사에대해 알고 있는지
어떤사람인가",무난하고 평범
127,(주)팟빵,IT/웹/통신,"서류를 내자마자 채용대행사 직원이 연락와서 이 포지션을 채용하는 이유에 대해 구구절절 얘기하고 정말 지원하겠느냐고 물음(이때부터 쎄함). 고민됐지만 일단 면접 보고 판단하고 싶어 진행. 쎄한 건 과학이라고...""","-진행자(최욱)가 모든 걸 결정하는데 괜찮냐
-팟빵에 들어와서 하고 싶은 프로그램
-팟빵 프로그램 중 재미있게 들은 것
-희망연봉","면접관이 지원서도 읽지 않고 들어왔고, 업계 다른 콘텐츠에 대한 지식도 별로 없어 보였음. 면접 후 합불 여부 연락 없는 것까지 최악"
128,웨더뉴스(주),IT/웹/통신,"기술면접 X 인성을 본다고 합니다. 면접후에 연락해주면 합격률 올라간다고합니다.""",형식적인 질문외에 특별한 질문은 없었고 회사소개 열심히 해주시고 삼성이랑 일하고 등등 얘기를 해주신게 기억에 남았습니다.,열심히 면접 준비하고 갔던게 허무한 면접이었고 면접시간 20분도 안되었습니다!
129,아시아이노베이션스홍콩(유)영업소,IT/웹/통신,"1차 면접 후 합격 통보 기간이 일주일이 채 지나지 않았던 걸로 기억함""",자기소개. 스타트업 소개. 스타트업 비전,엄청 체계가 없을 것 같다는 느낌
130,(주)넥스트레벨스튜디오,IT/웹/통신,"전화로 면접 일정을 잡은 뒤 1차 실무진 면접 후 전화로 합격 통보""","직전 경험들을 기준으로 질문, 예시를 보며 해당 예시에 대한 생각을 물어봄, 인사팀에서 아이스 브레이킹 하려고 노력함","빌런이라 불렸던 사람이 당혹스러운 질문을 하긴 했으나 합격 여부와는 큰 관계가 없었던 것 같음, 전체적인 분위기는 긍정적으로 흘러감"
131,(주)플랜티엠,IT/웹/통신,"1차 직무면접, 2차 임원면접으로 진행됨
질문 난이도는 별로 높지 않고 편안한 분위기에서 진행됨""","이 전 회사 퇴사 사유, 본인이 했던 성과 등 전 직장에 대한 질문이 많았음......",기본적인 질문 위주였음
132,(주)운칠기삼,IT/웹/통신,"합격 안내 메일 후 직무 면접 진행하였습니다.""","1. 브라우저 동작 과정
2. 의사소통 점수는 몇인지?
3.인터페이스, 추상클래스 차이",다대1면접으로 편안한 분위기에서 진행
133,그루브애드,IT/웹/통신,"전화랑 카톡으로 면접일정이 왔고, 일정 조율해서 2:1로 면접 진행했습니다. 꼼꼼하게 직무에 필요한 내용들만 물어보시고 편안하고 괜찮은 분위기였어요""",온라인마케팅 이라는 업무에 관심이 생겼던 이유?,면접 봐주시는 관리자분들도 젊고 세련된 느낌이였고 딱 젊은 광고회사의 자유롭고 편안한 분위기여서 좋았어요
