,company,job,title,question,answer
78,씨에이에스(주),IT/웹/통신,"1차 2차 면접으로 진행했습니다
면접은 쉽게 봤고 면접관분이 듣고 싶어하는 말하면 합격인거같습니다""","면접관분들이 나이대가 조금 있어서 요즘 면접에서는 안물어볼 질문들도합니다
열정 친구관계 주량 흡연 이런거 물어본게 생각나네요",합격은 해서 갔지만 아니라는걸 바로 판단했네요
79,(주)우경정보기술,IT/웹/통신,"서류 합격 후 실무진과 1차면접 그리고 대표님과 2차면접. 이후 합격 통보""","1. 언제부터 근무 가능한지
2. 직무에 대한 역량
3. 자격증 관련 질문","전반적으로 면접 쉬웠고 2차면접가서 대표님께 밝은 인상만 보인다면 100프로 합격입니다.
1차 실무면접을 통과하는게 관건이고, 회사관련 질문보다 역량관련으로 준비해서 가는게 좋습니다"
80,디에스이트레이드(주),IT/웹/통신,"편안한 분위기에서 질문을 해주십니다. 이력서를 기반으로 물어보십니다""",개발관련하여 어껀 개발을 해봤는지 자신있는 언어와 프레임워크가 뭔지,모르는거는 모른다고 얘기하시는거를 더 좋아하시는거 같았습니다.
81,(주)아이써치마케팅,IT/웹/통신,"1대1로 면접보고 편안한 분위기에서 이루어졌음.
기본적인 질문 하고 이력서 바탕으로 질문 하고
직무 관련해서 질문함.""","우리 회사에 지원한 이유, 스트레스 푸는 방법, 장기적인 목표 등","어려운 질문 없었고 편안하게 해주셨음.
대답하면 긍정적으로 잘 대해주심."
82,코이웨어(주),IT/웹/통신,"기술 면접 - 인성 면접으로 진행됨
기술 면접시 플젝 관련 및 기본적인 비젼 관련 질문을 하심
인성 면접시 스트레스 해소 및 야근 여부, 파견 가능 여부에 대해 물어봄""","1. 플젝기반 질문
2. 비젼 및 딥러닝 기초 질문
3. 야근 , 파견 , 스트레스 해소 여부 등",전반적으로 답변을 진행하였고 기술 면접후에 잘못 답변한게 조금 있어서 떨어질줄 알았으나 2차면접 요청주셔서 면접 진행하였으나 불합격하여 아쉬움
83,보맵(주),IT/웹/통신,"서류 > 전화 안내 > 메일 안내 > 대면 면접""","1. 보맵의 비즈니스 모델을 아는지?
2. 스타트업이 뭐라고 생각하는지?
3. 성격의 장단점","제대로 된 기술 질문은 하나도 안 합니다
존중받는다는 느낌은 받지 못했네요
부정적인 경험이었습니다... 솔직히 뭘 바라는지 모르겠어요"
84,이노베이션인포테크널로지(주),IT/웹/통신,"면접일자 정한 후 면접
면접은 3:1로 면접을 보았고 자신감을 보여주면 합격이었음.""","토익점수, 자신이 가장 잘 할수있는거 두가지 외엔 통상적인 질문",현재 없는 스펙도 만들어 오겠다 등등 자신감을 보여줌
85,아이비센터(주),IT/웹/통신,"서류합격 전화 이후 면접 관련 문자를 받습니딘.
면접시 필기시험이 있습니다.""","공백기, 어디에 거주하고 출퇴근의 여부
필기시험에서 왜 이문제를 못 풀었는지?
경력사항","전공별 필기시험 치루는거는 좋은데
직무와 관련 없는 상식시험은 좀 지양해야 해보였음
면접이 아니라 필기시험 결과로 합격여부가 갈립니다.
시험결과가 저조하면 그냥 내보내요 대신 면접비는 줘서 그냥 손해보지는 않았네요"
86,에스지테크놀러지(주),IT/웹/통신,"1차 임원분과 면접 진행하여 전반적인 현재 나의 능력을 체크하고 회사가 어떤일을 하는지 내 업무는 어떤것인지 설명을 해줌, 긍정적인 답변을 들었고 2차면접을 대표님과 진행함. 특별히 질문은 없으셨고 임원분이...""","1. 기존 업무과 다른 업무가 주어질 경우 본인의 생각은?
2. 영업특성상 출퇴근의 시간의 효율적인 방법은?
3. 타 부서의 업무를 나에게 미룰때 대처방법은?",질문의 답변은 다른업무는 주어질수 있다. 영업의 출퇴근은 불명확하지만 기본은 회사의 방침이다. 타부서의 업무를 나에게 미룰때는 명확하게 선을 긋는다. 입니다.
87,엘에스아이티씨(주),IT/웹/통신,"2차 PT면접 합격 한 상태로 자기소개 및 하는 업무, 프로젝트에 관해서 설명 진행한 뒤 일주일 뒤 2차 합격""","프로젝트를 하면서 힘든 점, 기술적인 질문, 실패 한 경험 사례",편안한 분위기에서 경청해주심 전체적으로 좋은 분위기였다고 생각 함
88,컨설트인사이드(주),IT/웹/통신,"전화와서 면접가능한 일정이 언제냐 바로 채용하고싶다는 식으로 얘기""","연애유무, 왜 서울왔는지, 야망이 있는지",연애하고있으며 일때문에 서울왔다고 답함
89,(주)애드캡슐소프트,IT/웹/통신,"채용 연락 받은 뒤 날짜 잡고 방문.
면접은 약 20분간 질문과 답을 하고
자기 소개하는 형태로 이루어짐""","1 진행했던 프로젝트에 대하여
2 공백기에는 뭐하였는지
3 사용가능 프로그램에 관한 질문",많이 무겁지 않은 분위기입니다
90,(주)벨아이앤에스,IT/웹/통신,"서류합격 - 1차 면접 - 합격 빠르게 진행 되었습니다.""","지원동기, 업무 관련 질문, 마지막 하고싶은말",압박 면접이라고 못 느꼈습니다.
91,케이씨티(주),IT/웹/통신,"인터뷰 한번 봤고, 개발 스킬, 프로젝트 경험 등 가볍게 물어보십니다.""","프로젝트 경험에 대해 자세히 물어보고 열심히 할 수 있는 지, 기술 질문은 없었습니다.",자기소개랑 개발쪽으로 어떤 준비를 해 왔는 지 생각하고 가면 무난합니다.
92,(주)메타넷티플랫폼,IT/웹/통신,"전 직장 업무에 대해 세세하게 물어보고 역량에 대해 설명하였다""","필수스킬은 무엇이며, 개발자에 대한 질문이 주로 있었다",어렵지 않았습니다 가지고 있는 능력치를 설명 할 수 있으면 될듷
93,투라인코드(주),IT/웹/통신,"서류 작성 후, 빠르게 연락이 와서 면접을 봣습니다.""","1. 이전 직장 개발 경험
2. 희망하는 연봉
3. 클라우드 기술에대한 질문",무난했습니다.
94,(주)씨앤엘컨설팅,IT/웹/통신,"1차면접(인사팀장, 해당팀장) -> 글쓰기 테스트 -> 대표면접 _> 합격 -> 수습기간(0~3개월) -> 수습기간 마지막날 PPT 발표(모든 팀장 전체 참석) -> 최종합격(?)""","야근에 대한 생각, 이직 이유, 경력에 대한 질문","편안한 분위기에서 진행되었으며, 자기소개를 시킴.
소기업인데 면접 진행은 대기업 방식을 따라함. 근데 연봉은 소기업 수준임;;;
수습기간 후 PPT 발표가 있음(5페이지 내외)"
95,세이프텍리서치(주),IT/웹/통신,"서류 합격 이후 메일로 1차 면접 일정을 잡고, 자기소개 PPT 준비해오라고 합니다.""","경험 검증 질문, 인성 질문, 문제해결 질문","PPT는 안볼건데 왜 준비해 오라고 하는 지 모르겠고,
비꼬거나 비웃음 칠 때가 있음."
96,IBM JAPAN,IT/웹/통신,"그룹면접과 임원면접
그룹면접은 찬반을 임의로 나눠 그룹 안에서 토론하는 모습이 평가 됨.
임원면접은 자기소개서와 석사연구과정 중심으로 진행""",석사 연구 과정에 대한 질문. 구체적으로 설명할 것을 요구받음,석사연구내용을 설명하며 회사에서 진행되는 프로젝트와 연관지어 설명함. 지원동기속에 녹여내서 설명함
97,(주)비네아,IT/웹/통신,"대학 졸업 후 이력서 넣었고 면접 진행했습니다.""","포트폴리오 내용에 대한 질문
인성관련 질문",편안한 분위기에서 진행하였습니다
98,네트원정보통신(주),IT/웹/통신,"1:1 면접봄 학력이나 생활 등등 간단한 기타사항 확인""",어떤일할지 알려주고 그에 관한 관련지식 있는지 물어봄,없음
99,(주)한맥정보기술,IT/웹/통신,"잡코리아 통해 지원 후 전화 면접 후 최종 면접 및 결과 기다리는 중""",운전 가능 여부 및 이전직장에 대한 업무 및 cisco 장비 기술 등등,LG 계열사라서 시스템을 직접 만져볼 수 있겠다 생각이 듬
100,(주)에스큐브아이,IT/웹/통신,"중소기업중에 면접보고 면접비? 주는중소 처음봄 색다르다고 느꼈고그만큼 직원 소중한줄 아는구나 느낌""",대학다닐때 했던 프로젝트에 대한질문 전공과 다른 직무인데 괜찮은지 왜바꾼건지 등,면접은면접이라 무서운느낌도 좀들긴 했지만 면접보는데 가스라이팅하거나 하는 느낌은 없음
101,(주)도원유비텍,IT/웹/통신,"괜찮았습니다 근데 개발경력을 집중적으로 물어보는거 같진 않았습니다""",개발경력은 얼마이고 특이한 경험을 했던 이력이 있는지를 물어봤던거 겉네요,제 경력을 말했고 학교에서 했던 ai 로그수집 경험을 얘기했다
102,코핀홀딩스(주),IT/웹/통신,"관상보나 싶을만큼 짧았습니다 1,2차 면접있었으며 일주일 단위로 전형 진행""",경력이나 직무관련보다 인성질문 위주였음 면접관이 질문하기전에 다른 면접관한테 양해를 구함,서류로 이미 뽑을사람 정해놓은 느낌
103,(주)루빗,IT/웹/통신,"대표와 1:1 면접, 이후에 회사 소개 시간 가짐""","셀프케어 분야에 대해 어떻게 생각하는지
서비스가 어느 방향으로 나가야한다 생각하는지",회사에 대해 너무 소개해주려는 마음이 강해서 이야기를 할 시간이 많지 않았다
104,(주)아이에스에프넷코리아,IT/웹/통신,"기술적인 부분은 없었습니다. 개인적인 질문이 주였고 생각없이 면접봐도 될정도""","술담배 여부 조사
통근거리
대학졸업어뷰",별 의미는 없었습니다
105,(주)오에스컴퍼니스,IT/웹/통신,"대표님께서 직접 오셔서 면접을 진행하십니다. 긍정적이게 말씀을 주시네요""",경력에 대한 것을 많이 물어봤습니다. 아마도 개발쪽은 경력이 생명이라서 그런가봅니다,면접자리에서 바로 합격을 주셨고 출근 일정도 맞춰주십니다.
106,(주)아토스,IT/웹/통신,"이력서 넣으면 합격수준으로 쉬움 면접은 차 마시면서 진행됨""","부모님직업, 대학교 어디 나왔나, 뭐뭐 만들어봤냐",면접 자체는 너무 쉬움
107,에이치엔아이엔씨(주),IT/웹/통신,"면접관 다수 혼자 들어가서 면접진행
질문내용 지원동기 현장생활 가능한지 타회사 지원한곳 등""",타회사 지원한곳 솔직하게 얘기해보라 하셨던게 기억에 남습니다,면접 진행했던 회사들 답변했었고 그냥 궁금해서 물어보신 것 같았습니다
108,바이텍정보통신(주),IT/웹/통신,"기본적인 자기소개 및 회사에 대해 아는 부분 질문""","이직 사유
어떤 일을 했는지
잘할 수 있는지",그냥 편안한 분위기
109,(주)자이온아이티에스,IT/웹/통신,"최초연락: 문자
인터뷰횟수 : 1
처우협의: 인터뷰에서 1번, 전화로 1번""","가장 힘들었던 일을 버틴 경험
3년뒤 어떤 사람이 되고 싶나
왜 지원했나","지원자에 대한 조사가 꼼꼼했다.
친절했다.
면접관분들의 야망이 느껴졌다."
110,이와이컨설팅(주),IT/웹/통신,"전화면접과 대면 면접으로 진행했습니다""","집은 가까운지
오래다닐건지
별 내용 없었어요",나에대한 관심이 없어보였습니다
111,이삭엔지니어링(주),IT/웹/통신,"1:1 면접, 분위기 보통, 빠른 통보""","경력, 임하는 자세 그닥 많이 물어보지 않음. 빨리 끝남.",보통이였다.
112,이암허브(주),IT/웹/통신,"학교에서 연계한 현장실습 프로그램으로 지원하게 되었는데 면접을 1:1로 보았고 그냥 알바 면접보는거랑 비슷했지만 느낌이 너무 쎄했습니다 그리고 현장실습으로 지원한거라 자기들은 실습 끝나고 나서도 이어서 다닐...""",현장실습 인턴이었는데 ‘해외출장이 있을 수도 있다 가능하냐‘ 라는 질문을 받았습니다.,평이 좋지 않아서 안 그래도 께림직했는데 면접 때도 분위기가 그닥이어서 붙었어도 안 갔을거 같습니다
113,(주)비즈니스인사이트,IT/웹/통신,"경영팀에서 연락받아서 부서 면접 보고 그다음에 부서장면접보고 그다음 대표 면접봄 대기업 아닌데 3차 면접까지 봤었음""","1,2차 때는 직무관해서 물어보고 위로 갈수록 개인적인 질문들 몇가지 물어봐서 놀랬음",면접은 어렵다고 생각하지 않고 답하기에 쉬웠다 개인적인 질문에 놀랬을뿐
114,케이비즈소프트,IT/웹/통신,"개발을 한달만 배워도 면접이 가능한 정도?""",대표님이 개발자가 아니셔서 딱히 기억에 남는 질문은 없습니다. 장거리 파견 가능한가의 정도?,개발 실력 유무에 관계 없는 면접 질문들과 개발을 하지 못해도 합격 할 수 있을 정도의 질문들을 많이 주셨습니다.
115,씨와이디정보기술(주),IT/웹/통신,"면접보는 장소를 자세하게 알려주시고 분위기는 편안한 분위기를 조성해주심""","자바 기본문제 풀이(다 맞춰도 합격은 아니라고 함)
대학교때 학점은 상중하중 어느쪽에 속하는지??
프로젝트를 반복하면 잘한다고 생각하는 시기가 있는데 그게 언제인지 언제쯤 그렇게 될 것 같은지?",되게 편안한 분위기를 만들어주셔서 답변하기에는 어렵지 않은 분위기였다
116,모닝정보(주),IT/웹/통신,"회사 소개를 어느정도 듣고 포트폴리오에 관해서 질문받음.""",딱히 기억에 남는 질문이 없었다. 그냥 무난하게 흘러간 듯.,딱히 어려운 점은 없었고 그냥 뽑으려고 마음먹고 불렀다는 느낌을 받음.
117,태광데이터시스템(주),IT/웹/통신,"전화로 연락와서 다음 날 바로 면접 봤습니다 7대1 면접은 처음이라 매우 당황했습니다 ㅎㅎ""","경력에 rpa개발이 있어 Rpa 관련 질문이 많았습니다
가벼운질문은 mbti랑 스트레스푸는법","장기간 해외출장이 가능한 사람을 찾는 것 같습니다
분위기는 딱딱?은 아니고 편안?까지는 또 아닌 듯한..?"
118,(주)디디엘넷,IT/웹/통신,"1차 팀장 2차 대표 하루 걸러서 면접 보고 당일에 합격 통보 받았음.
면접 자체는 그냥 비위 맞춰주면 돼서 매우 쉬운 편 ㅋㅋ""","부모님에 대한 질문은 왜하는지?;; 굉장히 꼰대스러운 면접 질문들이 있었습니다.
인성을 파악하려는 의도보다는..",그냥 인성 위주라서 원하는 대답을 맞춰주면 거진 합격
119,(주)라드씨엔에스,IT/웹/통신,"구직사이트에 올려둔 이력서보고 연락이 와서 면접 진행""","면접온 이유, 회사에대해 알고있는 것, 기술적인 공부방법",편안하게 질의응답하는 느낌
120,다온기술(주),IT/웹/통신,"서류 이후 1차면접 다음 채용
합격 불합격 여부는 그 자리에서 통보함.""","이회사에 입사하고싶은 사유 등에대하여 물어봄.
이 회사에서 본인이 어떤 도움이 될지 등등","있는 그대로 답변했습니다.
면접관이 질문이아닌 혼잣말로 애매하다..등등의 말을 다 들리게하는데 불쾌했습니다.
태도를 고치셔야할것같습니다."
121,에스지시큐리티컨설팅(주),IT/웹/통신,"기본적인 자바, 스프링, 자바스크립트의 문법을 묻는 시험지를 풀고 나서 면접을 봅니다.""","해쉬 맵과 맵의 차이, get과 post의 차이, 이것을 스프링이서 어떻게 받는지에 대한 웹에 대한 기초적인 질문들이 나옵니다.",퍙범합니다.
122,(주)애즈위메이크,IT/웹/통신,"1차 면접 - 줌으로 진행함. 쉬웠음.
2차 면접 - 줌으로 진행함. 쉬웠음.
경영진 면접 - 오프라인으로 진행함. 전반적으로 편한 분위기에서 이루어졌고, 대표님과의 면접은 무서웠음. 편한 분위기였는데 난...""","잘 기억 안 남

1. 내가 진행한 프로젝트 기반 다양한 질문
2. CS 질문
3. 개발에 대한 태도 관련 질문",같이 일하고 싶은 사람들이라는 생각이 들었음
123,(주)이피에스이앤이,IT/웹/통신,"단순 직무에 대한 면접,
업무에 대한 설명보다는 내가 하는 얘기가 더 많다
난이도는 높지 않다""","출장은 얼마나 갈 수 있는가
그냥 일반적인 면접이랑 다를게 없었다","전문성이 부족한 회사로 느껴진다.
정확한 업무 파악이 어려움"
124,주이스(주),IT/웹/통신,"회의실에서 면접관 두 분과 2:1로 면접을 봤습니다.
포트폴리오기반으로 질문을 받았고, 회사가 어떤 사업을 하는지 파악하고 가시면 좋을것같습니다.""","- 프로젝트를 진행하면서 힘들었던점
- 개발하고싶은 프로그램이 있는지
- 성격의 단점",압박면접은 아니었습니다. 다만 면접진행중 전화를 받으셔서 면접에 집중하기 힘들었습니다.
125,새얀아이엔씨(주),IT/웹/통신,"기술 면접 시 경력기술과 교육 받은 거에 대해 질문
운전가능한 지 질문
문해력 관련 문제 풀기가 있음
임원 면접 시 계속 공부해야하는 직종이니 이것이 본인과 맞는지 질문""","클라우드에 대해서 어디까지 할 수 있는지?
이 회사에 들어온 이유?
계속해서 공부해야하는 직업인데 괜찮은지?","다른 직종으로 이직하는 거라
연봉협상 때 월급 동결도 못해서 아쉬움"
126,가후이엔씨(주),IT/웹/통신,"면허가 있냐 야근이 있다면 어떻게 할꺼냐
출장지에서 오래 있을수도있는데 괜찮냐""",특별하게 기억에 남는 질문은 없고 전체적으로 개발자를 뽑는게 아니라 일꾼을 뽑는 느낌,면접시 회사 자랑을 너무해서 좀 별로였다 그래봤자 작은 회사인데 말하는것만 들으면 구글 인줄 알겠다
127,(주)마이크로프로텍트,IT/웹/통신,"서류 - 1차 면접 - 2차 면접으로 진행했습니다.""","기본적인 인성 질문
경력 및 포트폴리오 관련 기본 기술 질문
기본적인 기술 관련 질문","깊이 있고 전문성 있는 질문은 없었어서 어렵지 않았습니다.
어떤 걸 보고 뽑는지, 어떤 사람을 뽑고자 하는지, 지원자의 어떤 역량을 확인하고자 하는지 명확하지 않아서 조금 의아한 면이 있었습니다.
면접 분위기는 특별히 딱딱하거나 불편하지 않았습니다."
128,에이치엔아이엑스(주),IT/웹/통신,"실무 면접 - 임원면접 순으로 진행 되었고
이후 채용검진 진행됩니다.""","실무 면접은 주로 업무에 관한 질문이었고
자소서 기반으로 해당 항목에 대해서 물어봄",편안한 분위기로 진행됨
129,삼양데이타시스템(주),IT/웹/통신,"면접 두번 봅니다. 그리 어렵진 않습니다.""","자기소개, 야근어떻게 생각하는지, 이직 할건지",조금 압박하는 느낌이 있었습니다.
130,엠투엠글로벌(주),IT/웹/통신,"1차로 실무진 면접, 2차 임원 면접이 있었고 면접분위기는 보통이었습니다.""",이전에 했던 프로젝트 관련 질문이 대부분이었습니다. 임원 면접은 크게 기억남는게 없습니다.,이전에 했던 프로젝트 관련하여 대답했습니다.
131,(주)에코넷시스템,IT/웹/통신,"면접은 1차 직무 면접, 2차 연봉 및 처우 관련하여 진행
면접 복장은 정장 필수, 면접과 관련 된 내용은 성격(장, 단점)
지원한 회사가 어떤 회사인지 아는지에 대하여 정리하고 가는 것이 중요""","MBTI질문 및 성격의 장, 단점에 대한 질문
상사가 본인 보다 연령이 적더라도 업무에 문제는 없는지에 대한 질문",준비만 잘하고 간다면 불합격 될 이유는 없다고 봄
132,(주)피디정보통신,IT/웹/통신,"서류통과 후 연락이 와서 대면 면접을 봄 1대1 면접이였고 긴장되지 않게 분위기를 잘 풀어주심 기술질문 조금 있고 기본적인것을 물어보심 코딩테스트 있음""","1. 지원동기
2. JVM,JRE,JDK 차이
3.포부",너무 면접느낌이 아닌 대화 느낌이였음 편한 분위기 이기는 하나 도움은 안됨
133,디비에프아이에스(주),IT/웹/통신,"이력서제출 후 일주일 이내 연락 및 전화인터뷰
최종까지 신속하게 진행됨""",질문은 무난했으나 인상깊었던 점은 대표 및 임원들의 면접자를 대하는 태도에서 사소하지만 면접때문에 귀한 연차사용해주셔서 감사하다는 말이 인상깊었음,면접자를 대하는 태도가 상호동등한 분위기
134,(주)아비도스,IT/웹/통신,"간소한 분위기로 1:1로 대화 하듯이 했음, 이력서 지원 후 1차 인터뷰만 진행""","기본적인 이직사유, 이력서 내용에 대한 질문, 입사가능일?, 희망연봉 등 기본적인 질문만 있었던거 같음",분위기는 좋았습니다
135,(주)웨이센,IT/웹/통신,"면접 결과를 세 번이나 미루고, 약속 따위 지키지도 않고 면접자 무시하는 최악의 경험""","1. 포트폴리오 위주의 질문
2. 자기소개 + 전의 회사에서 했던 업무 위주의 질문
3. 영어 질문","규모가 그렇게 크지 않는 회사라도 진짜 면접 결과 과정에서 체계가 없으며 면접자에 대한 배려가 1도 없다고 생각함. 심지어 먼저 면접제안을 왔으며 면접을 본 날에도 1일 후에 면접 결과 알려준다 말하고, 그 뒤로는 그 다음주, 그리고 2-3주 (여기부터가 말이안됨) 에 결과가 어떻게 되었든 알려준다고..^^ 해놓고 완전 잠. 수
다른 회사 어차피..."
136,에스티아이네트웍스(주),IT/웹/통신,"사람인 이력서 열람 후 문자왔음. 바로 면접 날짜 잡고 면접 진행봄.""","인성 면접, 학원에서 배운 것, 다양한 제품을 배울 수 있으니 공부 열심히 해라.",면접 자체는 어렵지 않음. 그냥 편하게 물어봄.
137,이씨뱅크(주),IT/웹/통신,"서류 합격하면 전화 연락으로 면접 날짜 맞춰주셔서 좋았습니다.

대부분 이력서, 자기소개서 기반으로 많이 물어봤습니다.

끝나면 필기 시험을 보는데, 대학 전공 수업에서 배웠던 지식들로 풀 수 있을 정도의...""","프레임워크가 뭐라고 생각하는지에 대해서 물어봐주셨던 질문이 기억에 남습니다. 프레임워크의 정의 정도는 생각하고 갔었는데, 저의 의견을 물어보시는 것 같아서 기억에 남습니다.","트랜잭션, AJAX, Database 등 프로젝트에서 사용하거나 혹은 필요한 부분들을 많이 물어보는 것 같습니다. 면접 분위기는 나쁘지 않고, 질문하면 대답도 해주시고 편안한 분위기 였습니다."
138,써티웨어(주),IT/웹/통신,"보통 인맥과 지인 추천으로 인해 들어가는 경우가 많으므로 결과가 확정된 수준에서 면접이 진행됨""","대학교에서 진행한 프로젝트에 대해 간략히 설명
dbms는 무엇인가",면접느낌보단 얘기하는 수준의 느낌이듦
139,(주)삼인에이치엔티,IT/웹/통신,"경영지원팀에서 문자와서 본사 방문
팀 이사 1명, 경영지원팀 1명 면접 진행
면접 결과 문자로 받고 출근""","딱히 없음 기본적인 질문 물어봄
지원동기, 입사하게되면 포부",지원동기나 입사하게되면 포부 같은 것 물어봤음
140,(주)다온티에스,IT/웹/통신,"서류 넣고 전화로 합격 연락주고 면접 의사 확인함, 첨여 의사 전달하면 면접 안내 문자 옴""","1. 채용 후 직무가 변경되면 어떻게 할 것인지
2. 상사가 나이가 어릴수도 있는데 어떻게 생각하는지
3. 술 잘 먹는지","사무실 도착해서 면접을 보기까지 과정이 체계적이고 전문적으로 느껴졌다
면접 복장이 정장이었고 분위기는 딱딱하지 않지만 장난스럽지도 않은 분위기"
141,(주)하이퍼라운지,IT/웹/통신,"자소서 기반의 면접
하지만 기술적인 부분이나 전문적인 부분은 물어보지 않음 아직 기술적인 부분을 많이 접해보지 않아서 그런 거 같음""",10년 뒤의 계획이 무엇인지 어떤 계획을 가지고 있는지 목표 등,편안한 분위기 하지만 자소서를 보면서 전문적이지 않다고 느낀 듯 함
142,아스펜스(주),IT/웹/통신,"사장,팀장과 2대1로 면접이 진행되었고 프로젝트 경험이나 인성관련 질문만 받았음. 코테는 없음.""",팀 프로젝트 경험 관련 질문중 본인이 팀플에 얼마나 기여한것같냐고 물어보심,솔직히 답변하였음
143,(주)브이스퀘어,IT/웹/통신,"간단함 자기소개 후 제출한 포트폴리오를 기반으로 어떠한 업무를 하였는지 짧은 pt를 진행하고 회사 진행과 전반적인 설명을 들었음.""",pt를 통하여 굳이 질문을 받지 않아도 어떤 업무를 진행하는지 전달할 수 있었음,자기소개와 같은 긴글보다 경력자의 역량을 볼 수 있고 어필할 수 있는 면접이 었다고 생각함
144,(주)프로엔솔루션,IT/웹/통신,"서류 작성 후 면접 관련 연락을 받음. 가서 자기소개하고 여러가지 지식물음""",딱히 기업에 남는 면접질문은 없습니다. 개발 지식을 물어봅니다. 기초지식,별로 특별하지는 않다
145,(주)매사,IT/웹/통신,"서류 합격 연락 오고 면접 날짜랑 시간, 장소 알려줍니다
알려준 날짜, 시간, 장소에 맞추어서 가시면 됩니다.""",우리는 인성을 중요시한다고 하시면서 자소서에 관한 질문들을 하십니다. QA직무 였는데 직무에 대한 것은 잘 없습니다.,"차분하게 답변하시면 됩니다.
최대한 면접자가 편안하게 하실려고 노력하십니다.
합격 연락을 받으시면 입사에 대한 것들도 상세하게 알려주십니다.
연봉과 복지 등이 직원을 생각하는 점이 보여 좋았고, 함께 하지 못하여 아쉬움이 남을 정도의 좋은 기업인 것 같습니다."
146,인사커뮤니케이션(주),IT/웹/통신,"전화와서 면접보자고 했고 1:1로 면접 진행했음""","왜 직종 옮겼는지, 왜 우리회사 지원? uiux에대해설명",면접 보러갔는데 일단 늦게옴 근데 죄송하단말도 없이 면접진행 무슨 사람 심문하듯이 면접보고 말하다가 짜름 예의가 없었음
147,(주)데이터마케팅코리아,IT/웹/통신,"1차 실무진 면접, 2차 대표와의 면담""","지원동기
경력사항
워라벨에 대한 생각","홈페이지 검색해서 데이터 어쩌고 하며 지원동기 말하면 픽 하고 웃음.. 아마도 많은 사람들이 그렇게 대답해서 그런가봄.
워라벨에 대해 물어봐놓고서는 대표는 워라벨 안좋아한다고 함"
148,(주)랩오투원,IT/웹/통신,"길디긴 면접 1회로 끝났습니다 기술면접1시간 인성면접1시간""",딱히 기억에 남는 질문은 없고 쉬웠습니다 자바스크립트 기초,리더가 잘 이끌어주실것같은 느낌을 받았습니다
149,새롬씨앤씨(주),IT/웹/통신,"공개된 이력서를 보고 전화를 주셨으며 무척 친절하셨습니다.""",특별히 기억에 남는 질문은 없습니다. 기술적 질문은 없었던 것이 특별하네요.,기술적 질문은 없었고 파견을 나갈 수 있는지 위주로 보시는듯 했습니다.
150,(주)상상인,IT/웹/통신,"구인구직 사이트를 통해서 먼저 연락주시는 편이며 면접 제안이 옴.""","평이하게 성격관련, 스트레스해소 , 가치관 관련",무난한 편이라고 생각합니다.
151,이노솔루텍(주),IT/웹/통신,"자기소개 처음에 시작하고 그 다음에 별도로 편한 질문 해주십니다 2명의 면접관이 번갈아가면서 질문해주십니다""","희망연봉 얼마로 생각하냐 질문, 들어와서 공부 많이해야되는데 가능하냐, 이직 생각있냐",면접관분이 웃음이 많아서 편하게 진행했습니다
152,에스유지(주),IT/웹/통신,"서류를 넣고 바로 면접을 보러 오라는 연락을 받아서 면접을 봄.""","우리 회사가 뭐하는 회사인지 아냐, 우리 사업 아이템이 뭔지 아냐, 언제부터 출근 가능하냐",면접이 아니라 회사 소개를 들으러 간 기분이었고 전문적이지 않아 신뢰도가 떨어짐
153,뉴라인컨설팅(주),IT/웹/통신,"친절하게 응대해주셨고, 편하게 임할 수 있었다.
아직 결과를 기다리는 중이다. 감사합니다.""","지원동기, ?... 일반적인 면접 방식과 동일했고 큰 차이는 없었다.
감사합니다.",좋았다
154,원텍시험연구소,IT/웹/통신,"스킬범위를 확인하려고 하고, 대기업 관련 경험유무를 굉장히 선호함.""",야근가능여부/출근가능여부(지리상 위치로 인한 부담성 확인하려는 것 같음/그외는 뭐 그닥,이력서 순서대로 읽어가며 궁금한걸 물어보는 인터뷰 같았음
155,(주)브이웨이,IT/웹/통신,"경력직을 슈퍼맨으로 보는 시선이 느껴졌습니다. 구직자도 기업의 이미지를 판단하는데, 별로 신경쓰지 않는 것 같습니다. 차선책이 있기에 다른 회사를 선택했습니다.""",업무적인 질문 이외에 별다른 질문은 없었습니다. 구체적으로 어떤 업무를 했는지 캐묻는 느낌이 강합니다. 경력직 면접인데.. 실제 경력인지 의심하는 느낌.,경력직한테 뭐 이리 바라는 게 많은지 모르겠습니다. 기대하는 수준이 지나치게 높은 것 같습니다.
156,(주)오렌지씨큐리티,IT/웹/통신,"어렵습니다 굉장히 폭 넓은 지식을 여쭤보세요.
얕게라도 넓은 지식을 갖고 가시는게 좋을 것 같습니다.""","보안 컨설팅과 모의해킹의 차이가 어떻다고 생각하세요?
주요정보통신기반 시설에 대한 진단 경험이나 실습을 해보셨는지",어려워서 대답을 많이 못한 부분도 있으나 결과적으로 많이 배우고 나왔다라는 생각이 많이 들었다.
157,산들네트웍스(주),IT/웹/통신,"인성면접을 중점적으로 보고 하게될 일에대해 설명해주고 미래 방향에 대해 말해줌""",딱히없었음. 열심히 할수있는지에 대해 계속 알아보는것 같았음.기억나는 질문없음,별로없음
158,(주)미니소프트,IT/웹/통신,"분위기는 먼저 부드럽게 풀어주셔서 좋았으며, 질문을 하시기보다는 역질문을 많이 하게 유도하셨음.""","공백기간 뭐했는지
전공이 아닌데 바꾼 이유가 무엇인지
좋아하는 브랜드나 어플이 있다면 이유가 무엇인지",질문에 대한 이해를 하지 못하면 잘 설명해주심
